kernel line : count latency dram_traffic smem_bk_conflicts smem_warp gmem_access_generated gmem_warp exposed_latency warp_divergence
aten.1.sm_86.ptx 4045 : 65536 591072 0 0 0 0 0 0 0 
aten.1.sm_86.ptx 4044 : 65536 2162688 0 2048 2048 0 0 0 0 
aten.1.sm_86.ptx 4043 : 65536 591072 0 0 0 0 0 0 0 
aten.1.sm_86.ptx 4042 : 65536 2162752 0 2048 2048 0 0 0 0 
aten.1.sm_86.ptx 4041 : 65536 591072 0 0 0 0 0 0 0 
aten.1.sm_86.ptx 4040 : 65536 2162688 0 2048 2048 0 0 0 0 
aten.1.sm_86.ptx 4039 : 65536 591072 0 0 0 0 0 0 0 
aten.1.sm_86.ptx 4038 : 65536 2162688 0 2048 2048 0 0 0 0 
aten.1.sm_86.ptx 4037 : 65536 591072 0 0 0 0 0 0 0 
aten.1.sm_86.ptx 4036 : 65536 2162688 0 2048 2048 0 0 0 0 
aten.1.sm_86.ptx 4035 : 65536 591072 0 0 0 0 0 0 0 
aten.1.sm_86.ptx 4034 : 65536 2162816 0 2048 2048 0 0 0 0 
aten.1.sm_86.ptx 4033 : 65536 591072 0 0 0 0 0 0 0 
aten.1.sm_86.ptx 4032 : 65536 2162688 0 2048 2048 0 0 0 0 
aten.1.sm_86.ptx 4031 : 65536 591072 0 0 0 0 0 0 0 
aten.1.sm_86.ptx 4030 : 65536 2162720 0 2048 2048 0 0 0 0 
aten.1.sm_86.ptx 4029 : 65536 591072 0 0 0 0 0 0 0 
aten.1.sm_86.ptx 4028 : 65536 2162720 0 2048 2048 0 0 0 0 
aten.1.sm_86.ptx 4027 : 65536 591200 0 0 0 0 0 0 0 
aten.1.sm_86.ptx 4026 : 65536 2162688 0 2048 2048 0 0 0 0 
aten.1.sm_86.ptx 4025 : 65536 591200 0 0 0 0 0 0 0 
aten.1.sm_86.ptx 4024 : 65536 2163072 0 2048 2048 0 0 0 0 
aten.1.sm_86.ptx 4023 : 65536 591072 0 0 0 0 0 0 0 
aten.1.sm_86.ptx 4022 : 65536 2162784 0 2048 2048 0 0 0 0 
aten.1.sm_86.ptx 4021 : 65536 591072 0 0 0 0 0 0 0 
aten.1.sm_86.ptx 4020 : 65536 2162688 0 2048 2048 0 0 0 0 
aten.1.sm_86.ptx 4019 : 65536 591072 0 0 0 0 0 0 0 
aten.1.sm_86.ptx 4018 : 65536 2163328 0 2048 2048 0 0 0 0 
aten.1.sm_86.ptx 4017 : 65536 591072 0 0 0 0 0 0 0 
aten.1.sm_86.ptx 4016 : 65536 2162976 0 2048 2048 0 0 0 0 
aten.1.sm_86.ptx 4015 : 65536 591168 0 0 0 0 0 0 0 
aten.1.sm_86.ptx 4014 : 65536 2163776 0 2048 2048 0 0 0 0 
aten.1.sm_86.ptx 4013 : 65536 592608 0 0 0 0 0 0 0 
