kernel line : count latency dram_traffic smem_bk_conflicts smem_warp gmem_access_generated gmem_warp exposed_latency warp_divergence
matmul.1.sm_86.ptx 218 : 2048 8192 0 0 0 256 64 0 0 
matmul.1.sm_86.ptx 217 : 2048 18432 0 0 0 0 0 0 0 
matmul.1.sm_86.ptx 216 : 2048 18432 0 0 0 0 0 0 0 
matmul.1.sm_86.ptx 215 : 2048 27168 0 0 0 0 0 0 0 
matmul.1.sm_86.ptx 221 : 65536 382624 0 0 0 0 0 0 0 
matmul.1.sm_86.ptx 214 : 2048 20128 0 0 0 0 0 0 0 
matmul.1.sm_86.ptx 212 : 65536 376448 0 0 0 0 0 0 0 
matmul.1.sm_86.ptx 211 : 65536 506976 0 0 0 0 0 0 0 
matmul.1.sm_86.ptx 210 : 65536 482272 0 0 0 0 0 0 0 
matmul.1.sm_86.ptx 209 : 65536 481888 0 0 0 0 0 0 0 
matmul.1.sm_86.ptx 206 : 2097152 14221312 0 0 0 0 0 0 0 
matmul.1.sm_86.ptx 205 : 2097152 18267936 0 0 0 0 0 0 0 
matmul.1.sm_86.ptx 204 : 2097152 25165824 0 0 0 0 0 0 0 
matmul.1.sm_86.ptx 203 : 2097152 25165824 0 0 0 0 0 0 0 
matmul.1.sm_86.ptx 202 : 2097152 25165824 0 0 0 0 0 0 0 
matmul.1.sm_86.ptx 201 : 2097152 25165824 0 0 0 0 0 0 0 
matmul.1.sm_86.ptx 200 : 2097152 44108288 0 0 0 0 0 0 0 
matmul.1.sm_86.ptx 199 : 2097152 12582912 0 0 0 0 0 0 0 
matmul.1.sm_86.ptx 198 : 2097152 19884576 0 0 0 0 0 0 0 
matmul.1.sm_86.ptx 197 : 2097152 21274016 0 0 0 0 0 0 0 
matmul.1.sm_86.ptx 196 : 2097152 91267328 0 65536 65536 0 0 0 0 
matmul.1.sm_86.ptx 195 : 2097152 93506400 0 131072 65536 0 0 0 0 
matmul.1.sm_86.ptx 194 : 2097152 22569120 0 0 0 0 0 0 0 
matmul.1.sm_86.ptx 193 : 2097152 95553408 0 65536 65536 0 0 0 0 
matmul.1.sm_86.ptx 192 : 2097152 99509088 0 131072 65536 0 0 0 0 
matmul.1.sm_86.ptx 191 : 2097152 23500256 0 0 0 0 0 0 0 
matmul.1.sm_86.ptx 190 : 2097152 96257824 0 65536 65536 0 0 0 0 
matmul.1.sm_86.ptx 189 : 2097152 98182624 0 131072 65536 0 0 0 0 
matmul.1.sm_86.ptx 188 : 2097152 24096928 0 0 0 0 0 0 0 
matmul.1.sm_86.ptx 187 : 2097152 97797280 0 65536 65536 0 0 0 0 
matmul.1.sm_86.ptx 186 : 2097152 109550912 0 131072 65536 0 0 0 0 
matmul.1.sm_86.ptx 185 : 2097152 24453088 0 0 0 0 0 0 0 
matmul.1.sm_86.ptx 184 : 2097152 105468832 0 65536 65536 0 0 0 0 
matmul.1.sm_86.ptx 183 : 2097152 109053248 0 131072 65536 0 0 0 0 
matmul.1.sm_86.ptx 182 : 2097152 24828480 0 0 0 0 0 0 0 
matmul.1.sm_86.ptx 181 : 2097152 99168224 0 65536 65536 0 0 0 0 
matmul.1.sm_86.ptx 180 : 2097152 105550496 0 131072 65536 0 0 0 0 
matmul.1.sm_86.ptx 179 : 2097152 25092480 0 0 0 0 0 0 0 
matmul.1.sm_86.ptx 178 : 2097152 108023264 0 65536 65536 0 0 0 0 
matmul.1.sm_86.ptx 177 : 2097152 104242560 0 131072 65536 0 0 0 0 
