kernel line : count latency dram_traffic smem_bk_conflicts smem_warp gmem_access_generated gmem_warp exposed_latency warp_divergence
matmul.1.sm_86.ptx 59 : 16384 150208 0 0 0 0 0 0 0 
matmul.1.sm_86.ptx 60 : 16384 162560 0 0 0 0 0 0 0 
matmul.1.sm_86.ptx 61 : 16384 162688 0 0 0 0 0 0 0 
matmul.1.sm_86.ptx 62 : 16384 132672 0 0 0 0 0 0 0 
matmul.1.sm_86.ptx 63 : 16384 156288 0 0 0 0 0 0 0 
matmul.1.sm_86.ptx 101 : 1048576 7546528 0 0 0 0 0 0 0 
matmul.1.sm_86.ptx 102 : 1048576 7115872 0 0 0 0 0 0 0 
matmul.1.sm_86.ptx 103 : 1048576 6974336 0 0 0 0 0 0 0 
matmul.1.sm_86.ptx 104 : 1048576 0 0 0 0 0 0 0 0 
matmul.1.sm_86.ptx 106 : 1048576 10705216 0 0 0 0 0 0 0 
matmul.1.sm_86.ptx 107 : 1048576 9587744 0 0 0 0 0 0 0 
matmul.1.sm_86.ptx 108 : 1048576 9476000 0 0 0 0 0 0 0 
matmul.1.sm_86.ptx 109 : 1048576 257080960 0 0 0 131072 32768 0 0 
matmul.1.sm_86.ptx 112 : 1048576 10305280 0 65536 32768 0 0 0 0 
matmul.1.sm_86.ptx 113 : 1048576 7836768 0 0 0 0 0 0 0 
matmul.1.sm_86.ptx 114 : 1048576 43165408 0 32768 32768 0 0 0 0 
matmul.1.sm_86.ptx 115 : 1048576 45664032 0 65536 32768 0 0 0 0 
matmul.1.sm_86.ptx 116 : 1048576 9549664 0 0 0 0 0 0 0 
matmul.1.sm_86.ptx 117 : 1048576 38202720 0 32768 32768 0 0 0 0 
matmul.1.sm_86.ptx 118 : 1048576 39215360 0 65536 32768 0 0 0 0 
matmul.1.sm_86.ptx 119 : 1048576 9470880 0 0 0 0 0 0 0 
matmul.1.sm_86.ptx 120 : 1048576 36985952 0 32768 32768 0 0 0 0 
matmul.1.sm_86.ptx 121 : 1048576 38004832 0 65536 32768 0 0 0 0 
matmul.1.sm_86.ptx 122 : 1048576 9450112 0 0 0 0 0 0 0 
matmul.1.sm_86.ptx 123 : 1048576 36196416 0 32768 32768 0 0 0 0 
matmul.1.sm_86.ptx 124 : 1048576 37212608 0 65536 32768 0 0 0 0 
matmul.1.sm_86.ptx 125 : 1048576 9447680 0 0 0 0 0 0 0 
matmul.1.sm_86.ptx 126 : 1048576 35722464 0 32768 32768 0 0 0 0 
matmul.1.sm_86.ptx 127 : 1048576 36761152 0 65536 32768 0 0 0 0 
matmul.1.sm_86.ptx 128 : 1048576 9438816 0 0 0 0 0 0 0 
matmul.1.sm_86.ptx 129 : 1048576 35664288 0 32768 32768 0 0 0 0 
matmul.1.sm_86.ptx 130 : 1048576 36704544 0 65536 32768 0 0 0 0 
matmul.1.sm_86.ptx 131 : 1048576 9438464 0 0 0 0 0 0 0 
matmul.1.sm_86.ptx 132 : 1048576 35660800 0 32768 32768 0 0 0 0 
matmul.1.sm_86.ptx 133 : 1048576 36700896 0 65536 32768 0 0 0 0 
matmul.1.sm_86.ptx 134 : 1048576 9438464 0 0 0 0 0 0 0 
matmul.1.sm_86.ptx 135 : 1048576 35728832 0 32768 32768 0 0 0 0 
matmul.1.sm_86.ptx 136 : 1048576 36731904 0 65536 32768 0 0 0 0 
matmul.1.sm_86.ptx 137 : 1048576 9532352 0 0 0 0 0 0 0 
matmul.1.sm_86.ptx 138 : 1048576 5537216 0 0 0 0 0 0 0 
matmul.1.sm_86.ptx 139 : 1048576 9596928 0 0 0 0 0 0 0 
matmul.1.sm_86.ptx 140 : 1048576 9768736 0 0 0 0 0 0 0 
matmul.1.sm_86.ptx 141 : 1048576 6565184 0 0 0 0 0 0 0 
matmul.1.sm_86.ptx 142 : 1048576 6701760 0 0 0 0 0 0 0 
matmul.1.sm_86.ptx 143 : 1048576 5134088 0 0 0 0 0 0 16384 
matmul.1.sm_86.ptx 145 : 131072 29477968 0 0 0 16384 16384 0 0 
matmul.1.sm_86.ptx 148 : 1048576 6881760 0 65536 32768 0 0 0 0 
matmul.1.sm_86.ptx 149 : 1048576 9937600 0 0 0 0 0 0 0 
matmul.1.sm_86.ptx 150 : 1048576 6887584 0 0 0 0 0 0 0 
matmul.1.sm_86.ptx 151 : 1048576 6216544 0 0 0 0 0 0 0 
matmul.1.sm_86.ptx 152 : 1048576 6615968 0 0 0 0 0 0 0 
matmul.1.sm_86.ptx 153 : 1048576 0 0 0 0 0 0 0 0 
matmul.1.sm_86.ptx 155 : 1048576 10280064 0 0 0 0 0 0 0 
matmul.1.sm_86.ptx 156 : 1048576 9477856 0 0 0 0 0 0 0 
matmul.1.sm_86.ptx 157 : 1048576 9454016 0 0 0 0 0 0 0 
matmul.1.sm_86.ptx 158 : 1048576 257810592 0 0 0 131072 32768 0 0 
matmul.1.sm_86.ptx 161 : 1048576 10684384 0 65536 32768 0 0 0 0 
